proxy_fusion_name	sample	prog	num_reads	validated_fusion	matched_illumina	other_illumina
MCF7|ENO1--KRT18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--PKM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--PLOD2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--PPIA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--RPL23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--RPL23A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--RPL8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--RPS2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENO1--RPS3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENSA--AL591893.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ENSA--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|EP300--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|EPB41--RPL27	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|EPCAM--HSPA4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|EPCAM--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ERBB3--COX4I1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ERH--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ESYT2--WDR60	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ETFA--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|F11-AS1--SLC25A5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAF1--MRPS6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAIM2--PARP4P1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAM174B--TMEM131	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAM32A--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAM65C--RP4-591C20.9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAM73A--NSRP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAM96B--RPS27A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FARS2--LYRM4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FASN--GREB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--ARAP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--COX6C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--CTA-292E10.9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--DSCAM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--PRSS23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--RPL19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--RPL7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--SHFM1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FAU--SRP14	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FBRS--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FDPS--RBFOX2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FDPS--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FDPS--RPLP2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FKBP4--RPL23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FLVCR2--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--AC018890.6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--ARPC5L	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--ATP5E	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--BTF3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--C18orf32	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--C3orf49	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--CALM1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--COX6A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--DSCAM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--DYNLL2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--EEF2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--EIF2B5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--EIF3J	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--FAU	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--FOXA1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--GNAS	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--GNB2L1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--GRB2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--H2AFZ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--H3F3B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--HCCS	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--HNRNPD	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--HOOK2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--IFI27	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--NANS	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--NCOA3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--NDUFA3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--NDUFB9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--NME2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--OAZ1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--OOEP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--PABPC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--PFDN4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--PPDPF	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--PSMG2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RAB4B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RABL6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RAN	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RP11-255H23.2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RP11-762I7.5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RP11-849F2.7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPL23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPL28	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPL29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPL41P1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPS14	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPS17	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPS20	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPS27L	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPS7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--RPSA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--SET	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--SMARCE1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--SNRPD2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--SPTSSB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--TMED2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--TSPAN9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--UBE2Q2P2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--YWHAB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1--YWHAZ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1P2--SCHLAP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTH1P22--FTH1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--ACTB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--GCC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--H2AFZ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--MRFAP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--RPL37	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--RPS5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FTL--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FUBP1--RPS27A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FUS--CH507-528H12.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FUS--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--CAND2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--GNAS	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--PPP2R3A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--RPL13A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--RPL28	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--RPL7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|FXYD3--S100P	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GABPB1--CAND2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--AC018890.6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--AIMP2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--AL136419.6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--AP000350.10	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--APRT	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPS23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--ATP5E	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--ATP5G2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--BZRAP1-AS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CBX1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CCDC170	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CD164	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CD63	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CH507-513H4.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CLDN4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CLTC	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--COQ5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--COX6A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CRTAP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CTD-2287O16.3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--CTD-3214H19.16	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--DAD1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPL41	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--DYNLL2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--EEF1A2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--EIF2B5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--FIS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--FTL	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--FXYD3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--G6PD	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--GLTSCR2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--HIF1A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--HN1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--HNRNPC	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--HSP90AA1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--HSPD1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--KRT19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--LGALS3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--LGALS3BP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--MBOAT7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--METTL23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--MRPS24	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--MT2A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--NANS	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--NDUFB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--NDUFB9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--NME2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--OLA1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PAPOLA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PCNP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PGK1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PHC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PKM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PLK2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PPDPF	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PPIA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PPP4C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PRKRIP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PSMB5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PSMC2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PTCD1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--PTPRG	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RAB7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RABL6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RP11-192H23.4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RP11-26J3.4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RP11-296A16.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPL19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPL3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPL31	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPL36	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPL37	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPS11	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPS16	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RPS7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--RTFDC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--SDC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--SHFM1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--SLC25A12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--SLC39A6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--SNRPD2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--SSR1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--SULF2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--TAPT1-AS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--TASP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--TMA7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--TMBIM6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--TXN	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--UQCRQ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--WDR61	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--YWHAZ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDH--ZFAS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAPDHP74--GAPDH	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAS5--BLVRA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAS5--CAND2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAS5--FTH1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAS5--PPIA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAS5--RBFOX2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GAS5--RPL31	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--ACTG1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--ANXA2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--COX7A2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--HSP90B1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--KRT8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--KRT19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--PPP1CA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--RPL13P12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--RPL36	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--RPS16	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--RPS2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--SNHG5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3--UBN1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3-AS1--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATA3-AS1--RPS3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GATAD2B--PLIN2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GDPD3--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GFM1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GFRA1--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GFRA1--KRT8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GFRA1--KRT18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GGACT--RPL8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GGACT--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GHITM--RPL13AP5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GHITM--RPLP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GINS1--AP000350.10	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GIPC1--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GIPC1--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GLRX3--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GLT8D2--EPCAM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GLTSCR2--RPL28	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GMIP--SPTSSB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--ATP5J	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--DGKI	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--DSCAM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--HMGN1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--HNRNPD	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--HNRNPK	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--NDUFAF4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--PABPC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--PCNP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--PLOD3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--RPL37	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--RPL7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--RPS14	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--RPSA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--TXN	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNAS--UQCRB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB1--NME2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB2L1--CLDN3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB2L1--COX6C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB2L1--KLC4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB2L1--NDUFB9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB2L1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB2L1--RPS12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNB2L1--RPS18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNG12-AS1--CTBP2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNG5--AMMECR1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNG5--MRPL22	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GNRHR2--RPS17	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GOT2--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GPI--GTF2I	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GPI--PIN4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GPR124--RPL7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GPRC5A--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GPX4--RPL31	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GRB2--CTC-575D19.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GRB2--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GRID1--BAZ1B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GSTM5--IQCG	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GSTM5--SNHG8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GSTZ1--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GTF3C6--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GUCY1A2--PYROXD1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GUK1--CH507-513H4.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GUK1--HSPA8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GUK1--KRT8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|GYG1--STARD4-AS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H19--RPS3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H1FX--RPS18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFJ--RPS29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFV--PABPC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFV--RAB14	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFV--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFX--KRT8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFX--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFZ--HIBADH	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFZ--NEURL1B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H2AFZ--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3A--AP000350.10	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3A--CFL1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3A--COX6C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3A--DACH1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3A--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3A--RPS3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--AC018890.6	MCF7	fusionseeker	1	FALSE	NA	NA
